Timestamp,Attack Type,Severity Level,Action Taken,Protocol,Network Segment,Traffic Type,Log Source,Anomaly Scores,Source IP Address,Destination IP Address
2020-03-04 01:36:12,Malware,Medium,Logged,TCP,Segment B,DNS,Server,93.93,109.143.38.209,80.23.231.188
2023-03-13 13:50:34,Intrusion,High,Ignored,TCP,Segment B,DNS,Firewall,29.42,212.198.227.35,13.68.91.5
2020-12-29 17:14:51,Malware,Low,Ignored,UDP,Segment B,HTTP,Server,53.56,162.53.253.196,160.198.87.152
2022-08-10 22:27:46,Intrusion,Low,Logged,UDP,Segment B,HTTP,Server,82.65,161.103.195.137,51.172.212.120
2020-06-07 12:04:23,DDoS,Low,Ignored,TCP,Segment C,FTP,Server,71.97,169.34.162.230,26.24.253.146
2022-09-22 07:08:08,DDoS,High,Logged,TCP,Segment C,FTP,Server,96.27,24.41.84.96,139.198.241.166
2020-04-21 01:07:11,Intrusion,High,Blocked,UDP,Segment A,FTP,Server,68.14,205.230.133.75,106.133.118.105
2020-02-11 15:52:04,Intrusion,Low,Blocked,ICMP,Segment C,FTP,Firewall,92.72,201.90.196.7,62.132.137.49
2020-06-08 02:33:00,Intrusion,Low,Ignored,ICMP,Segment C,HTTP,Server,31.48,11.98.159.196,115.60.86.140
2021-03-28 17:45:38,DDoS,Low,Logged,TCP,Segment B,DNS,Server,58.78,200.115.29.51,86.139.64.110
2022-12-23 18:50:04,DDoS,High,Blocked,ICMP,Segment A,DNS,Server,83.48,99.27.104.12,76.73.117.91
2023-05-15 11:28:44,DDoS,High,Ignored,TCP,Segment C,HTTP,Server,47.77,170.35.191.229,186.51.0.183
2023-02-03 16:53:10,Malware,Medium,Blocked,UDP,Segment C,HTTP,Firewall,5.52,124.49.251.39,6.109.194.16
2021-07-26 07:56:45,Intrusion,High,Logged,ICMP,Segment B,HTTP,Firewall,84.48,137.146.249.82,16.8.182.134
2022-05-26 01:25:05,DDoS,Low,Blocked,ICMP,Segment A,HTTP,Firewall,78.02,95.199.218.16,175.88.31.3
2023-03-01 19:55:09,Malware,Medium,Logged,ICMP,Segment B,HTTP,Firewall,54.7,78.66.75.116,14.111.213.104
2022-02-26 02:16:49,Malware,Medium,Blocked,UDP,Segment B,FTP,Firewall,19.4,90.242.78.226,199.31.5.137
2021-07-20 23:35:40,DDoS,High,Ignored,TCP,Segment A,FTP,Firewall,72.02,53.56.27.198,120.172.169.71
2021-05-31 14:04:04,DDoS,Low,Logged,TCP,Segment A,HTTP,Server,75.69,47.146.63.93,108.81.174.191
2023-10-02 08:11:45,DDoS,Medium,Ignored,ICMP,Segment B,FTP,Firewall,18.39,98.215.64.135,29.135.201.205
2022-12-19 09:27:00,Malware,High,Ignored,ICMP,Segment A,FTP,Server,89.48,221.221.134.171,206.95.20.253
2023-07-25 07:58:14,DDoS,Medium,Logged,TCP,Segment C,FTP,Firewall,70.46,95.28.24.60,52.83.49.239
2020-08-27 14:26:07,Malware,Low,Ignored,TCP,Segment B,FTP,Firewall,3.03,116.242.149.114,197.59.221.221
2020-09-24 08:13:32,Malware,High,Logged,UDP,Segment A,FTP,Server,41.48,147.249.170.177,88.188.182.204
2021-07-27 20:47:22,Intrusion,Low,Logged,ICMP,Segment A,FTP,Firewall,37.26,12.150.105.214,122.195.144.247
2020-10-24 00:55:26,Intrusion,High,Blocked,UDP,Segment C,FTP,Firewall,51.6,108.14.141.47,199.218.68.12
2022-02-06 03:15:10,Malware,Medium,Blocked,UDP,Segment C,FTP,Server,48.87,107.130.74.191,186.181.55.141
2020-06-14 08:07:12,Malware,Low,Logged,TCP,Segment C,HTTP,Server,40.65,88.11.188.250,66.53.159.25
2020-12-05 05:36:01,Intrusion,High,Blocked,TCP,Segment B,DNS,Firewall,90.68,133.71.25.84,12.120.118.41
2022-01-15 20:05:05,Intrusion,Low,Ignored,TCP,Segment A,DNS,Firewall,18.88,17.29.68.101,20.162.29.248
2023-07-23 22:02:16,Malware,Medium,Ignored,TCP,Segment B,DNS,Firewall,53.49,106.152.19.217,78.226.143.40
2022-12-25 02:13:51,Intrusion,Medium,Logged,TCP,Segment B,HTTP,Server,62.22,43.143.16.86,57.16.71.161
2023-09-05 05:37:57,Malware,Low,Ignored,UDP,Segment A,HTTP,Firewall,28.02,49.21.247.145,31.159.170.218
2020-10-26 16:12:13,Intrusion,Medium,Ignored,TCP,Segment A,FTP,Server,66.54,99.114.62.47,153.255.118.141
2020-04-30 16:52:24,DDoS,High,Blocked,TCP,Segment C,HTTP,Server,58.91,215.177.233.202,202.19.22.204
2021-06-22 06:13:38,DDoS,Low,Ignored,ICMP,Segment C,DNS,Server,11.23,202.30.71.118,201.42.20.225
2021-02-12 01:14:11,Intrusion,Low,Logged,ICMP,Segment A,HTTP,Server,47.42,218.21.217.218,22.52.60.6
2021-09-01 11:17:38,Malware,Low,Blocked,TCP,Segment C,FTP,Firewall,64.61,54.90.207.156,81.63.102.177
2020-09-24 04:34:34,Malware,Low,Logged,ICMP,Segment C,FTP,Firewall,22.56,35.31.48.144,5.9.252.5
2021-08-10 22:15:33,DDoS,High,Blocked,TCP,Segment B,FTP,Server,70.63,122.89.8.55,70.39.7.179
2020-02-23 18:38:52,Intrusion,Low,Logged,UDP,Segment B,DNS,Server,67.04,56.209.184.105,3.74.233.60
2021-08-10 10:41:48,DDoS,Medium,Ignored,TCP,Segment A,HTTP,Firewall,45.55,92.119.40.202,157.48.240.41
2023-07-28 06:33:58,DDoS,Low,Logged,ICMP,Segment C,HTTP,Server,8.69,172.46.157.69,163.160.108.182
2022-08-15 01:37:52,Malware,Medium,Logged,UDP,Segment C,DNS,Firewall,76.93,20.161.101.135,219.115.79.100
2022-05-03 07:54:01,DDoS,Low,Ignored,ICMP,Segment A,FTP,Firewall,21.47,108.161.82.102,56.160.97.250
2023-02-09 20:00:15,Intrusion,High,Ignored,ICMP,Segment B,FTP,Firewall,29.27,195.99.103.54,48.184.91.183
2021-09-27 18:07:50,Malware,Low,Blocked,ICMP,Segment C,DNS,Firewall,9.68,64.186.113.234,155.246.255.207
2022-02-22 20:05:17,Intrusion,Medium,Logged,TCP,Segment B,FTP,Firewall,34.53,160.113.97.19,65.177.32.52
2021-12-23 00:01:01,Malware,High,Logged,ICMP,Segment B,FTP,Firewall,49.38,52.125.182.188,42.242.92.33
2022-11-20 07:54:16,Malware,High,Ignored,UDP,Segment B,HTTP,Server,82.89,184.31.62.32,158.255.232.22
2022-03-01 14:18:42,DDoS,Medium,Blocked,UDP,Segment B,HTTP,Server,24.65,216.31.29.59,22.252.185.137
2020-09-18 20:35:38,Intrusion,Low,Blocked,TCP,Segment A,FTP,Firewall,19.29,22.136.1.49,73.143.85.168
2023-08-30 06:28:40,Malware,High,Logged,TCP,Segment C,HTTP,Firewall,45.81,28.234.146.83,161.72.251.208
2020-03-25 17:16:59,DDoS,High,Logged,ICMP,Segment C,HTTP,Firewall,97.76,122.51.101.155,192.226.95.121
2023-07-06 03:43:13,Intrusion,High,Ignored,ICMP,Segment A,HTTP,Firewall,51.66,117.134.5.208,60.136.162.151
2020-07-29 11:55:42,DDoS,High,Blocked,UDP,Segment B,FTP,Server,73.21,116.87.171.175,15.251.62.10
2021-09-22 07:17:28,Intrusion,Low,Blocked,TCP,Segment B,HTTP,Firewall,68.12,141.157.90.82,202.11.141.145
2022-03-11 21:07:31,Malware,Low,Ignored,TCP,Segment A,HTTP,Server,33.75,39.243.27.161,21.204.80.111
2023-02-05 13:06:26,DDoS,High,Ignored,TCP,Segment C,DNS,Server,45.51,166.112.83.106,43.123.221.87
2023-03-20 02:03:40,Malware,Low,Logged,ICMP,Segment A,DNS,Server,88.58,7.52.85.122,73.141.141.16
2020-03-26 18:05:23,Intrusion,Low,Blocked,TCP,Segment A,HTTP,Server,9.9,115.237.124.58,128.60.244.25
2023-05-01 17:40:57,DDoS,Low,Ignored,UDP,Segment A,FTP,Firewall,79.59,185.161.215.251,43.58.49.240
2022-01-28 17:16:06,Intrusion,Medium,Ignored,UDP,Segment B,FTP,Server,44.95,168.170.166.0,123.62.63.173
2021-04-23 06:41:46,Intrusion,High,Logged,ICMP,Segment B,HTTP,Server,59.23,39.43.56.159,85.99.96.153
2020-06-12 00:13:10,DDoS,High,Ignored,TCP,Segment B,DNS,Firewall,99.08,164.21.30.159,202.94.236.159
2020-01-26 17:13:57,Malware,High,Blocked,ICMP,Segment B,DNS,Server,10.08,199.2.90.142,205.29.233.164
2021-04-19 04:51:19,Malware,High,Logged,UDP,Segment B,FTP,Server,69.26,60.20.108.52,146.91.179.41
2021-07-07 18:29:47,Intrusion,High,Ignored,ICMP,Segment B,HTTP,Server,85.32,79.71.69.10,218.35.115.249
2023-02-10 21:51:32,Malware,High,Ignored,ICMP,Segment B,FTP,Firewall,33.1,21.98.150.111,107.6.133.45
2021-10-01 15:27:00,DDoS,High,Logged,TCP,Segment B,DNS,Server,69.13,16.179.250.143,152.147.100.97
2023-02-01 07:56:38,Intrusion,High,Ignored,ICMP,Segment C,HTTP,Firewall,64.71,68.67.210.174,13.187.74.234
2023-03-19 13:04:03,DDoS,Low,Logged,TCP,Segment B,DNS,Server,25.5,173.157.55.33,102.245.0.156
2021-12-21 11:04:19,Intrusion,Medium,Logged,ICMP,Segment A,FTP,Server,5.69,154.223.61.104,213.121.30.87
2021-09-30 13:02:45,DDoS,Medium,Ignored,UDP,Segment A,DNS,Firewall,89.52,68.138.157.220,120.103.213.252
2022-09-26 21:06:34,Malware,Medium,Blocked,UDP,Segment B,HTTP,Firewall,82.38,71.145.123.250,51.97.120.22
2020-02-04 05:31:25,DDoS,Medium,Blocked,TCP,Segment C,DNS,Firewall,46.34,119.205.113.20,213.44.13.67
2021-04-04 20:10:22,Malware,Low,Blocked,ICMP,Segment A,DNS,Firewall,65.36,63.137.101.136,82.166.158.78
2020-06-21 09:02:36,Intrusion,High,Logged,TCP,Segment C,HTTP,Firewall,67.26,1.227.78.78,16.6.157.166
2020-06-08 00:15:25,Malware,Medium,Ignored,UDP,Segment C,FTP,Server,36.73,61.117.133.168,194.149.186.231
2022-11-08 21:40:00,Malware,High,Blocked,UDP,Segment A,DNS,Firewall,29.11,81.116.169.81,100.246.139.245
2022-12-18 08:34:14,Intrusion,Low,Ignored,TCP,Segment B,FTP,Firewall,79.44,32.200.204.179,150.222.191.107
2021-11-03 05:46:07,Malware,High,Ignored,TCP,Segment A,FTP,Server,55.87,155.130.165.253,200.170.75.164
2020-04-27 16:30:38,Intrusion,High,Logged,UDP,Segment C,HTTP,Firewall,25.92,143.34.5.224,61.70.129.101
2020-02-14 17:12:34,Malware,Low,Blocked,ICMP,Segment A,FTP,Firewall,36.51,168.123.160.104,103.58.219.191
2020-10-23 01:41:34,Intrusion,Low,Blocked,ICMP,Segment B,FTP,Firewall,30.17,87.194.220.146,178.242.135.8
2023-08-31 16:40:15,Intrusion,High,Ignored,ICMP,Segment C,HTTP,Firewall,88.79,170.125.93.184,107.143.116.223
2021-04-17 14:11:38,DDoS,Low,Ignored,TCP,Segment A,FTP,Firewall,32.75,190.194.43.175,202.93.1.145
2021-02-07 19:45:48,Intrusion,Low,Blocked,ICMP,Segment B,FTP,Firewall,52.09,30.100.17.89,3.104.11.98
2022-03-21 08:54:47,DDoS,High,Blocked,UDP,Segment A,DNS,Server,18.37,92.243.253.178,118.92.51.99
2021-06-07 13:54:08,DDoS,Medium,Logged,TCP,Segment C,FTP,Firewall,71.51,204.247.66.81,196.74.160.27
2023-04-16 00:53:27,Intrusion,Medium,Logged,UDP,Segment B,HTTP,Server,94.87,151.177.15.119,25.208.75.98
2022-04-15 06:06:27,Intrusion,Low,Ignored,ICMP,Segment B,DNS,Server,27.19,115.187.100.129,191.101.91.185
2023-04-05 19:45:39,Malware,High,Logged,TCP,Segment C,HTTP,Server,5.14,61.38.166.226,54.244.234.75
2022-01-02 01:04:09,Intrusion,High,Ignored,ICMP,Segment B,FTP,Server,44.93,143.43.16.42,10.252.212.222
2020-02-01 07:50:00,DDoS,Low,Ignored,TCP,Segment B,FTP,Server,38.48,24.22.27.86,214.131.7.25
2023-07-31 15:54:24,Intrusion,Medium,Logged,TCP,Segment A,DNS,Firewall,7.36,154.197.158.24,142.113.106.160
2021-01-17 10:37:02,Malware,High,Ignored,TCP,Segment A,HTTP,Firewall,14.28,79.236.107.245,174.255.158.43
2022-04-17 03:45:43,Malware,Low,Ignored,ICMP,Segment A,DNS,Firewall,25.05,68.65.24.201,55.246.233.228
2023-08-05 19:50:23,Intrusion,Low,Ignored,TCP,Segment C,HTTP,Server,44.26,202.124.73.113,34.33.69.170
2023-08-05 22:29:25,Intrusion,Low,Blocked,ICMP,Segment B,HTTP,Firewall,91.24,200.6.124.125,28.15.143.58
2021-07-30 23:32:30,Intrusion,High,Blocked,ICMP,Segment B,DNS,Server,73.74,6.20.28.177,4.182.63.32
2021-01-09 14:05:55,Malware,Low,Logged,ICMP,Segment B,DNS,Server,2.22,193.11.235.115,46.191.9.64
2023-05-23 09:49:21,Malware,Medium,Blocked,ICMP,Segment C,DNS,Firewall,57.07,113.68.57.9,166.220.193.102
2021-06-22 15:18:48,DDoS,Medium,Blocked,ICMP,Segment C,FTP,Firewall,69.8,199.161.90.124,178.53.80.143
2020-10-13 13:53:12,Malware,Low,Logged,UDP,Segment B,DNS,Server,13.94,165.175.230.159,217.225.195.141
2020-03-29 07:16:23,Intrusion,High,Logged,TCP,Segment C,FTP,Firewall,23.45,159.150.207.49,38.151.96.49
2022-08-17 13:51:38,Intrusion,High,Ignored,TCP,Segment B,DNS,Firewall,62.55,40.138.132.48,52.115.255.55
2020-08-13 22:50:02,Intrusion,High,Blocked,ICMP,Segment B,HTTP,Firewall,61.63,61.151.175.178,215.33.182.162
2022-07-06 10:51:24,Malware,Low,Blocked,TCP,Segment B,HTTP,Server,34.56,179.98.199.124,168.204.43.159
2020-09-08 09:17:39,Intrusion,Medium,Blocked,UDP,Segment A,FTP,Server,50.31,179.4.92.226,131.205.96.170
2020-03-12 03:16:37,Intrusion,High,Logged,UDP,Segment A,FTP,Firewall,40.58,55.161.3.88,79.69.43.134
2020-02-16 02:41:59,DDoS,High,Ignored,UDP,Segment C,DNS,Firewall,4.93,216.121.38.146,220.183.92.10
2021-10-06 02:42:16,Malware,Low,Ignored,TCP,Segment A,HTTP,Server,27.3,145.109.63.170,70.139.37.132
2020-02-19 19:23:30,Intrusion,High,Blocked,TCP,Segment B,FTP,Firewall,39.39,204.52.30.235,213.200.142.86
2021-02-01 22:56:03,Intrusion,High,Ignored,UDP,Segment B,FTP,Firewall,81.18,117.204.180.183,47.173.124.199
2020-04-12 05:22:29,Malware,High,Ignored,UDP,Segment B,DNS,Server,40.9,44.251.112.237,161.209.89.172
2020-02-10 11:59:29,Malware,Low,Blocked,TCP,Segment C,FTP,Firewall,36.92,184.72.17.68,121.90.199.92
2022-11-22 12:11:22,Malware,High,Blocked,UDP,Segment A,HTTP,Server,42.78,37.76.134.174,138.175.70.11
2020-09-21 10:10:49,DDoS,Medium,Logged,UDP,Segment C,FTP,Server,7.98,172.8.11.197,125.36.66.122
2022-10-23 03:19:51,Malware,Medium,Ignored,UDP,Segment C,HTTP,Firewall,83.61,119.182.73.219,18.174.87.88
2023-02-08 22:12:14,Intrusion,Medium,Ignored,UDP,Segment A,FTP,Firewall,53.29,64.242.202.192,125.226.74.29
2023-06-11 16:01:42,Malware,Medium,Logged,TCP,Segment B,HTTP,Firewall,32.85,70.32.78.247,204.146.61.21
2021-05-06 12:32:39,DDoS,High,Blocked,ICMP,Segment A,DNS,Firewall,26.59,96.225.86.130,60.253.112.223
2022-04-07 20:13:06,DDoS,High,Logged,ICMP,Segment C,DNS,Firewall,73.99,126.183.193.152,39.48.47.26
2021-02-25 05:47:10,Intrusion,Medium,Logged,UDP,Segment B,DNS,Firewall,65.16,53.244.27.213,146.100.125.110
2023-07-19 23:02:40,Malware,Low,Blocked,UDP,Segment B,DNS,Server,13.91,61.68.43.0,47.153.59.18
2023-09-11 22:55:03,Intrusion,Medium,Ignored,TCP,Segment B,DNS,Server,50.64,93.184.20.186,25.134.146.165
2020-02-16 20:03:59,Intrusion,Medium,Blocked,ICMP,Segment A,DNS,Firewall,72.3,94.224.180.137,18.55.247.79
2021-11-02 14:40:20,Intrusion,High,Ignored,UDP,Segment B,HTTP,Firewall,40.06,9.222.25.216,158.111.59.10
2022-06-16 11:19:48,Intrusion,Low,Ignored,UDP,Segment A,FTP,Firewall,96.04,1.92.35.43,136.52.212.10
2021-12-02 02:43:03,Intrusion,Low,Ignored,UDP,Segment A,HTTP,Firewall,96.72,177.96.94.83,110.83.126.166
2023-04-19 04:06:43,DDoS,High,Ignored,TCP,Segment C,HTTP,Firewall,24.48,68.87.231.142,61.25.139.18
2020-12-10 01:03:27,DDoS,Medium,Blocked,ICMP,Segment C,HTTP,Server,60.91,107.251.154.143,79.255.150.247
2022-04-22 13:55:34,Malware,Medium,Blocked,TCP,Segment B,DNS,Server,77.45,174.220.187.211,55.42.16.252
2021-05-09 06:00:23,Malware,Low,Blocked,UDP,Segment B,DNS,Server,23.25,25.159.251.101,188.205.2.89
2021-08-04 06:30:57,Malware,High,Logged,ICMP,Segment A,HTTP,Firewall,29.69,22.124.100.8,164.26.236.156
2022-08-13 23:58:06,Malware,Medium,Ignored,TCP,Segment B,HTTP,Server,0.98,195.43.214.110,63.177.142.111
2023-03-23 16:58:26,DDoS,High,Blocked,TCP,Segment B,HTTP,Firewall,19.58,124.56.231.173,92.214.189.143
2022-11-11 06:28:18,Intrusion,Low,Blocked,ICMP,Segment C,DNS,Firewall,44.68,204.124.32.92,92.201.75.101
2020-03-22 03:51:31,DDoS,High,Ignored,ICMP,Segment C,FTP,Server,67.22,70.251.224.144,177.35.208.178
2023-05-21 14:17:22,DDoS,Low,Logged,TCP,Segment A,HTTP,Firewall,49.71,74.190.186.165,123.171.174.30
2023-01-02 14:30:43,DDoS,High,Blocked,UDP,Segment B,DNS,Server,66.23,213.192.115.123,47.229.98.197
2021-05-19 12:29:25,Malware,Medium,Blocked,UDP,Segment C,HTTP,Server,91.1,83.197.40.242,5.89.193.16
2020-06-30 10:34:08,Intrusion,Low,Ignored,TCP,Segment B,HTTP,Server,86.44,43.38.209.207,75.116.44.200
2020-11-28 14:50:45,Intrusion,High,Logged,TCP,Segment A,HTTP,Server,21.47,53.77.206.116,198.125.70.30
2022-12-16 12:42:38,Malware,Low,Logged,TCP,Segment B,DNS,Firewall,59.88,90.83.38.40,27.138.154.147
2021-10-09 03:53:37,Intrusion,Medium,Logged,ICMP,Segment A,HTTP,Firewall,97.17,138.245.1.126,123.23.102.226
2021-09-02 19:13:42,DDoS,Low,Blocked,ICMP,Segment B,DNS,Server,58.78,112.50.209.131,99.93.133.112
2023-08-04 01:59:03,DDoS,Medium,Ignored,ICMP,Segment A,FTP,Firewall,70.25,137.10.70.27,138.203.223.177
2020-07-31 05:18:21,Malware,Medium,Ignored,TCP,Segment B,HTTP,Server,18.41,86.9.152.151,125.0.16.67
2021-03-28 22:40:08,Malware,Low,Blocked,TCP,Segment B,DNS,Server,14.68,73.233.145.125,69.239.237.186
2022-04-15 09:50:56,Malware,Medium,Ignored,TCP,Segment A,DNS,Firewall,70.66,207.225.236.182,77.148.20.237
2022-01-02 06:41:40,DDoS,Medium,Blocked,TCP,Segment C,HTTP,Firewall,61.12,150.237.223.140,195.137.227.149
2022-11-29 02:31:30,Intrusion,Low,Logged,UDP,Segment C,DNS,Server,44.93,193.214.19.216,209.220.40.53
2020-01-21 11:08:18,Malware,High,Blocked,UDP,Segment B,DNS,Server,13.08,215.197.48.15,14.53.7.132
2023-01-22 06:11:34,DDoS,Low,Blocked,ICMP,Segment B,FTP,Server,67.22,213.23.145.8,44.145.26.103
2022-08-07 18:24:25,Intrusion,High,Blocked,ICMP,Segment C,DNS,Firewall,5.27,111.40.37.165,167.219.53.54
2021-06-02 01:55:07,Intrusion,High,Ignored,TCP,Segment B,FTP,Server,61.18,193.77.35.11,100.168.158.174
2021-08-17 06:05:24,Malware,Low,Logged,UDP,Segment C,DNS,Firewall,75.58,63.79.253.143,214.206.111.58
2020-08-04 07:57:14,Malware,High,Blocked,TCP,Segment B,HTTP,Firewall,61.33,74.167.77.78,74.183.158.61
2023-05-05 14:52:57,DDoS,Low,Logged,ICMP,Segment A,FTP,Server,3.43,79.107.8.26,99.146.74.139
2021-01-23 22:25:13,Intrusion,Medium,Logged,TCP,Segment C,DNS,Server,85.16,196.122.96.136,19.189.239.35
2022-04-14 22:37:19,DDoS,Low,Ignored,UDP,Segment C,FTP,Server,12.24,117.110.231.44,90.8.146.81
2022-07-23 13:50:49,Malware,Medium,Ignored,UDP,Segment A,HTTP,Server,51.63,206.221.72.98,94.30.10.6
2021-08-06 23:41:12,DDoS,Medium,Blocked,UDP,Segment B,FTP,Firewall,26.01,48.98.150.220,76.255.132.231
2022-09-29 09:42:56,Intrusion,Low,Blocked,ICMP,Segment C,FTP,Firewall,15.59,192.65.50.115,55.189.227.250
2022-08-16 17:44:30,Intrusion,Medium,Blocked,TCP,Segment C,DNS,Firewall,14.76,128.230.247.236,109.4.114.194
2022-02-25 23:34:37,DDoS,Low,Blocked,ICMP,Segment C,DNS,Server,84.37,12.114.2.105,217.89.20.167
2020-08-17 13:59:39,Malware,High,Blocked,ICMP,Segment C,FTP,Firewall,68.54,160.71.250.172,115.25.11.164
2021-10-08 04:19:29,DDoS,Low,Logged,UDP,Segment B,DNS,Server,22.62,176.125.59.234,91.137.19.161
2021-08-19 19:50:49,DDoS,High,Blocked,ICMP,Segment A,FTP,Firewall,76.41,195.183.135.228,93.30.172.16
2021-05-03 11:02:05,DDoS,Medium,Ignored,TCP,Segment A,DNS,Firewall,43.29,181.129.77.232,157.76.49.37
2022-10-20 09:58:17,Malware,Low,Blocked,UDP,Segment C,HTTP,Server,21.32,216.199.186.52,81.39.87.144
2023-04-27 12:21:55,DDoS,Medium,Ignored,UDP,Segment A,DNS,Server,95.92,10.243.172.33,60.188.62.213
2021-08-15 00:50:08,Intrusion,Medium,Blocked,UDP,Segment C,FTP,Firewall,16.06,104.80.69.254,194.121.196.99
2020-11-28 03:20:45,Malware,High,Ignored,TCP,Segment B,FTP,Server,53.22,29.116.213.136,117.44.71.138
2020-09-28 15:39:33,Malware,High,Logged,TCP,Segment A,DNS,Firewall,38.64,177.136.105.210,113.23.200.213
2020-09-13 16:13:44,DDoS,High,Blocked,TCP,Segment B,DNS,Server,73.58,144.34.189.244,186.194.39.144
2022-11-17 10:17:58,DDoS,Low,Ignored,UDP,Segment A,HTTP,Server,49.95,220.233.173.196,28.41.109.34
2021-01-21 01:13:14,Malware,Medium,Blocked,ICMP,Segment B,DNS,Firewall,58.18,87.3.74.43,162.90.167.153
2022-09-07 07:59:07,DDoS,Low,Logged,TCP,Segment A,HTTP,Server,47.15,50.41.9.154,81.119.235.163
2021-10-29 21:44:06,Intrusion,High,Logged,UDP,Segment B,DNS,Firewall,40.44,217.13.179.70,60.16.220.128
2023-09-20 08:01:04,Malware,Medium,Ignored,ICMP,Segment A,FTP,Server,71.22,186.39.91.106,183.117.225.138
2022-06-22 12:44:56,DDoS,High,Ignored,ICMP,Segment B,FTP,Firewall,1.23,87.198.138.153,78.209.4.102
2021-04-21 13:32:49,DDoS,Low,Blocked,ICMP,Segment C,DNS,Firewall,95.9,11.72.38.237,88.74.9.103
2022-01-21 19:53:32,Intrusion,Low,Blocked,TCP,Segment C,HTTP,Server,79.29,107.64.69.113,16.170.47.38
2022-11-08 06:43:43,Malware,Low,Blocked,UDP,Segment A,DNS,Server,78.68,186.230.166.74,56.120.110.123
2022-06-10 07:11:31,Intrusion,Medium,Logged,UDP,Segment C,DNS,Server,34.86,72.11.149.251,47.223.86.248
2020-12-04 16:07:19,Intrusion,Medium,Ignored,UDP,Segment B,DNS,Server,94.44,133.51.19.110,184.160.242.224
2022-02-08 10:27:32,Malware,Low,Logged,ICMP,Segment A,FTP,Firewall,69.29,87.96.0.51,57.85.9.81
2021-01-21 08:42:06,DDoS,High,Blocked,TCP,Segment C,HTTP,Firewall,35.36,133.180.94.49,27.177.143.204
2021-11-25 07:29:12,DDoS,High,Logged,TCP,Segment B,HTTP,Firewall,84.06,67.230.6.222,35.221.94.68
2020-05-14 04:27:23,Malware,Medium,Logged,UDP,Segment B,DNS,Server,63.03,172.245.162.47,100.183.85.185
2021-03-07 15:49:10,Intrusion,Low,Logged,ICMP,Segment B,HTTP,Server,36.43,154.110.114.50,53.68.238.80
2023-03-06 04:12:12,DDoS,High,Ignored,TCP,Segment C,DNS,Firewall,97.91,188.206.7.200,214.159.127.39
2020-02-18 16:39:40,Malware,Medium,Ignored,TCP,Segment B,FTP,Server,48.06,212.133.253.142,205.222.219.149
2022-04-23 11:34:13,DDoS,Medium,Ignored,TCP,Segment B,FTP,Server,46.54,178.192.70.125,174.105.38.108
2023-06-28 11:21:33,DDoS,Medium,Logged,UDP,Segment B,DNS,Firewall,12.6,146.97.145.186,211.231.234.110
2020-08-16 00:59:50,DDoS,High,Logged,UDP,Segment A,HTTP,Server,80.99,195.54.133.146,150.210.136.213
2022-04-12 12:59:21,Malware,Medium,Logged,UDP,Segment C,HTTP,Server,34.68,154.48.144.70,163.117.134.161
2021-10-10 03:38:45,Intrusion,High,Logged,ICMP,Segment C,DNS,Firewall,90.29,45.55.238.33,65.15.30.117
2023-09-10 20:16:38,Malware,Low,Logged,UDP,Segment A,DNS,Server,58.06,209.125.229.14,201.163.242.229
2022-05-26 13:44:07,DDoS,Low,Ignored,UDP,Segment A,DNS,Firewall,24.31,76.144.73.122,167.184.76.227
2022-07-17 06:46:38,Intrusion,Medium,Ignored,UDP,Segment A,FTP,Server,96.86,21.43.23.1,35.21.170.149
2020-12-31 05:19:34,Intrusion,Medium,Blocked,UDP,Segment A,FTP,Server,84.23,195.150.165.7,146.170.108.246
2021-12-10 09:58:17,DDoS,Low,Blocked,TCP,Segment C,HTTP,Firewall,19.13,13.223.196.90,93.57.240.43
2023-03-02 08:28:16,Intrusion,Low,Logged,TCP,Segment A,FTP,Firewall,14.48,18.29.92.139,136.2.219.196
2021-02-08 21:42:29,DDoS,Medium,Blocked,UDP,Segment B,HTTP,Server,54.59,115.40.48.16,46.233.7.44
2020-02-21 10:59:32,Malware,Medium,Ignored,TCP,Segment A,HTTP,Server,31.63,128.22.210.142,203.75.194.92
2023-03-30 20:58:31,DDoS,Medium,Logged,ICMP,Segment A,FTP,Server,6.79,90.6.253.145,146.185.6.7
2021-08-10 08:30:29,Intrusion,High,Blocked,TCP,Segment C,HTTP,Server,42.02,185.43.184.220,31.35.147.167
2021-10-25 13:13:00,DDoS,Low,Logged,ICMP,Segment A,DNS,Server,66.12,146.182.133.157,9.23.109.83
2021-12-24 21:24:52,Malware,High,Blocked,TCP,Segment B,HTTP,Firewall,4.11,36.176.99.99,41.43.4.127
2023-03-10 19:08:24,Malware,Medium,Ignored,TCP,Segment A,HTTP,Server,62.95,222.235.220.212,212.29.162.153
2021-02-19 23:39:22,DDoS,Low,Blocked,ICMP,Segment B,FTP,Server,9.83,2.10.182.61,133.255.144.71
2023-04-27 14:05:00,Intrusion,Low,Blocked,ICMP,Segment B,DNS,Server,17.51,167.137.111.38,59.80.73.175
2022-12-13 08:49:40,Malware,High,Ignored,UDP,Segment A,HTTP,Server,38.65,50.50.112.75,159.182.103.206
2020-08-06 17:35:18,Intrusion,Medium,Blocked,TCP,Segment B,HTTP,Server,68.15,64.169.131.193,88.107.136.119
2022-04-16 18:43:31,Malware,Medium,Blocked,UDP,Segment B,DNS,Server,15.25,81.98.73.105,113.37.217.74
2021-12-15 06:47:21,Intrusion,Medium,Logged,TCP,Segment B,FTP,Server,82.83,137.40.200.115,74.203.250.34
